req_type,cpu_bw,memory,msg_per_sec,msg_t_mean,msg_t_std,rx_bytes,tx_bytes,mal_count_total,mal_time_max,mal_time_total,mal_ft_max,mal_test_complete,rx_packets,if_in_tx_packets
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,468.2526345088544,5151.059702277184,2508.7068097856777,2126226.0,248432.0,10000,20932.689905166622,31.311766862869263,21.70684790611267,True,3300.0,2552.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,467.6600447986743,5086.499067449569,2496.423532572562,2123364.0,248006.0,10000,20988.021850585938,29.03601312637329,0.0,0,3266.0,2545.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,244.4193916215248,5337.345523428917,3604.079453728355,2155696.0,276050.0,10000,40645.05696296692,51.06912088394165,8.7150239944458,False,3571.0,2969.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,477.5773802315855,4910.6711998224255,2619.68075503498,2123904.0,246224.0,10000,20367.77710914612,32.04196000099182,21.011117935180664,True,3241.0,2518.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,465.94481855758585,5180.275085926056,2458.0922345504646,2125404.0,246260.0,10000,20053.952932357788,26.040235996246334,20.747334957122803,True,3274.0,2518.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,477.525361942885,4859.268912434578,2592.6250581287472,2131113.0,249800.0,10000,20210.521936416622,31.041138172149655,0.0,0,3323.0,2572.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,436.3707715405128,5005.758726167679,2690.2680024237343,2127119.0,249164.0,10000,21354.161977767944,30.038470029830933,21.62814998626709,True,3302.0,2562.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,468.0241858350283,5119.909215760231,2514.744884954347,2121112.0,243620.0,10000,21012.715101242065,32.33399701118469,21.77886390686035,True,3206.0,2478.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.1,512,477.9421308042144,4816.232731461525,2582.307369415384,2127944.0,250250.0,10000,20174.30686950684,25.03270196914673,21.066772937774655,True,3320.0,2579.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.3594007682627,4822.828658008575,2279.3121447350454,839246.0,95668.0,10000,7406.101942062378,19.02348899841309,704684979.929152,False,1064.0,844.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.4390288904988,4758.585238194466,2255.4898228790084,840104.0,95140.0,10000,7299.972057342529,19.02476692199707,0.0,0,1077.0,836.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1193.4746537474196,5262.585738754273,2315.8608106057786,840194.0,95626.0,10000,7845.328092575073,12.016647100448608,0.0,0,1078.0,843.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1193.0665612914995,4831.296871972084,2258.717690038233,839204.0,94768.0,10000,7377.63786315918,14.018647193908691,0.0,0,1063.0,830.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1194.4127518952523,4937.964040970803,2281.6381528561747,837662.0,93952.0,10000,7510.305166244507,20.02544593811035,-3187734213.363098,False,1040.0,818.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1194.6167986094688,4727.606156182289,2250.361358414214,839576.0,96856.0,10000,7272.195100784302,16.019556999206543,931851976.079544,False,1069.0,862.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1176.8345820184572,4914.822475194931,2269.537244755684,839510.0,94480.0,10000,7448.203802108765,16.022247076034546,0.0,0,1068.0,826.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1195.5720293478262,4772.910778951645,2266.1623235302427,838412.0,96088.0,10000,7341.351985931396,12.018882989883425,0.0,0,1051.0,850.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.0670137526256,5147.640145587921,2278.137919832998,839312.0,97780.0,10000,7721.381187438965,18.02321577072144,0.0,0,1065.0,876.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.6407061195123,4900.472199988365,2282.281464403856,838940.0,95428.0,10000,7462.091207504272,15.019300937652588,-2314115415.025872,False,1059.0,840.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1193.654464583034,4842.938109588623,2270.49843845208,838124.0,94018.0,10000,7403.548002243042,20.024086952209476,-7711282529.099297,False,1047.0,819.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.7200665668142,4812.785188984871,2276.5873442299767,839468.0,94900.0,10000,7369.081974029541,11.015125036239624,0.0,0,1067.0,832.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1173.5056185553324,4983.366519331932,2282.937594998221,838982.0,97582.0,10000,7528.23281288147,19.0251739025116,-3185337877.946416,False,1060.0,873.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.4437072463224,5309.917990660668,2335.4698903175545,838454.0,95338.0,10000,7900.629043579102,17.022553205490112,0.0,0,1052.0,839.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1194.041102042263,4734.594964432717,2282.526870961279,839600.0,94570.0,10000,7316.358804702759,15.021131038665771,-85660401460.70535,False,1069.0,827.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1191.823230360999,4804.25451567173,2269.2418840017403,838082.0,93910.0,10000,7387.809038162231,11.014284133911133,0.0,0,1046.0,817.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.3837389295309,5282.403194665909,2327.551596803215,838676.0,95032.0,10000,7872.492074966431,14.21129298210144,-8408086184.207119,False,1055.0,834.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1192.6021488939743,5209.691488599778,2294.0597177628474,837818.0,93844.0,10000,7775.740146636963,12.353162050247192,0.0,0,1042.0,816.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,1193.5447171489814,4782.574396657944,2240.856654146063,839510.0,95470.0,10000,7322.921991348267,19.0247859954834,-1415970604.848759,False,1068.0,841.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,978.8829593823356,5731.913301491737,2315.016682481226,839774.0,97054.0,10000,8368.685007095337,20.027215003967285,-470052320.002903,False,1072.0,865.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,331.49096254291635,2.6677319526672365,3.666367278470738,101279149.0,741118.0,10000,361.1338138580322,35.19352698326111,0.0,0,10031.0,10623.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,335.1205212269281,2.1612138509750367,1.2416697564800336,101247009.0,859684.0,10000,37.132978439331055,39.04664587974548,0.0,0,10030.0,12420.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,327.91803006193084,2.3378921508789063,1.2077532264281463,101400804.0,827938.0,10000,38.41590881347656,41.04791784286499,0.0,0,10026.0,11939.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,331.1713925165412,2.746112084388733,0.7245575322587778,101313795.0,722890.0,10000,38.125038146972656,33.03912591934204,0.0,0,10028.0,10347.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,335.6141223676265,2.273322820663452,1.1926789040635586,101426186.0,832132.0,10000,37.73093223571777,33.03812599182129,0.0,0,10034.0,12002.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,322.69487842332217,2.8958409309387205,6.659763439003795,101296339.0,704752.0,10000,666.6419506072998,36.08364796638489,0.0,0,10033.0,10072.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,331.901454601071,2.5852354764938354,7.102800335099152,101308464.0,761644.0,10000,707.0281505584717,36.04006886482239,0.0,0,10034.0,10934.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,340.942916514277,1.7740007877349853,1.3717924499263392,101404400.0,947158.0,10000,39.63279724121094,34.03928804397583,0.0,0,10027.0,13745.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,325.6378790675407,2.843870759010315,5.011833150881116,101372145.0,703738.0,10000,501.338005065918,39.045401096344,0.0,0,10038.0,10057.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,319.6370454432789,2.8285640478134155,0.6579683753998907,101370275.0,715774.0,10000,38.21897506713867,37.04514217376709,0.0,0,10030.0,10239.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,332.5694332088376,2.0932568073272706,1.6304517851222444,101391684.0,881608.0,10000,97.87797927856444,40.04775381088257,0.0,0,10030.0,12752.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,311.2049393681456,2.778801965713501,11.456792473965358,101359483.0,761476.0,10000,900.8400440216064,43.22855091094971,0.0,0,10032.0,10932.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,331.30292168724566,2.5727492332458497,6.798877572723548,101305441.0,765658.0,10000,676.0430335998535,35.21651792526245,0.0,0,10030.0,10995.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,320.9836565116477,2.848256301879883,7.067153299005518,101269149.0,716134.0,10000,500.5228519439697,40.045552015304565,0.0,0,10030.0,10245.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,315.378757510841,2.4651472091674806,7.137884575558818,101391348.0,810538.0,10000,500.8769035339356,36.63355898857117,0.0,0,10036.0,11675.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,337.1507109747158,1.4532254457473754,1.418361769680847,101444231.0,1031560.0,10000,38.84601593017578,40.0471498966217,0.0,0,10028.0,15024.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,327.4425759928088,2.691854977607727,1.4478519843764095,101355536.0,743788.0,10000,120.9108829498291,38.04379606246948,0.0,0,10032.0,10664.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,325.5686617932193,2.730655074119568,0.8356660177873939,101443395.0,738442.0,10000,40.02499580383301,41.04594302177429,0.0,0,10028.0,10583.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,333.16033392700785,2.7763057231903074,0.641608564632891,101369653.0,712726.0,10000,36.78011894226074,33.03733491897583,0.0,0,10032.0,10193.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.1,512,335.9065562557613,2.3111823558807374,1.1690361120496842,101247086.0,821386.0,10000,37.837982177734375,32.03557109832764,0.0,0,10035.0,11839.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1379.8479684872673,3383.132767105102,1896.121119122027,1992228.0,118264.0,10000,5498.692035675049,13.177829027175903,0.0,0,2095.0,1186.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1373.8424807556437,3711.7649163007736,1926.430632208812,1994126.0,119518.0,10000,5814.3298625946045,14.018898010253906,6.939291000366211,False,2129.0,1205.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1405.5499515984995,3355.2487156152724,1920.6505406905324,1993719.0,119362.0,10000,5524.049997329712,15.133570909500122,6.385956048965454,False,2116.0,1203.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1336.9716898116435,3566.930129957199,1864.3246697664893,1994120.0,118660.0,10000,5622.4329471588135,13.432100057601929,0.0,0,2108.0,1192.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1440.3083203953067,3093.339256334305,1901.792793475688,1993863.0,119758.0,10000,5246.512889862061,14.019699096679688,5.6174399852752686,False,2123.0,1209.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1449.642602938075,3589.264638519287,2016.5504933877385,1993479.0,120904.0,10000,5847.003936767578,13.02614688873291,0.0,0,2129.0,1226.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1443.227199247952,3525.5258902788164,1989.1104535092336,1990477.0,117250.0,10000,5751.610040664673,18.024372816085812,6.29774808883667,False,2081.0,1171.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1442.403655777744,3389.6948976516724,1969.009608455484,1990013.0,116590.0,10000,5577.6331424713135,19.02469801902771,5.926012992858887,False,2061.0,1161.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1342.3060125158242,3743.7346439123153,1926.34013207477,1993159.0,120484.0,10000,5863.188028335571,20.02705121040344,6.973510026931763,False,2117.0,1220.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1444.5216131815682,3632.262545776367,2029.9512646427308,1992596.0,118924.0,10000,5884.899854660034,10.01437497138977,0.0,0,2106.0,1196.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1445.4731005201293,3545.8233552455904,2007.4640427020584,1994165.0,119518.0,10000,5769.737958908081,14.018631935119627,6.710194110870361,False,2105.0,1205.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1445.3874736099783,3582.946274232864,2020.692011026912,1993683.0,120880.0,10000,5832.422018051148,18.02471280097961,6.614716053009033,False,2129.0,1226.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1440.0266533253553,3424.7938601732253,1987.0347702114004,1992051.0,121432.0,10000,5656.714916229248,11.01464295387268,0.0,0,2089.0,1234.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1407.614035908471,3560.236942601204,1959.995523836733,1994649.0,122926.0,10000,5733.124017715454,19.179853916168213,6.85290789604187,False,2136.0,1257.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1442.8257079696446,3404.8457480192183,1978.700386649244,1994478.0,122200.0,10000,5622.917890548706,15.027606964111328,6.037131071090698,False,2129.0,1246.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1119.273213629059,3797.523194861412,2058.588648379084,1991637.0,120244.0,10000,6062.0739459991455,13.01643705368042,0.0,0,2103.0,1216.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1448.0740802271564,3394.740010547638,1982.218888090303,1987464.0,115552.0,10000,5628.430843353272,19.02410387992859,6.07746696472168,False,2022.0,1144.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1385.6362878514506,3570.310219216347,1922.4303531865676,1993350.0,119506.0,10000,5717.073202133179,19.026103973388672,6.822304010391235,False,2111.0,1205.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1122.6113784502609,3821.2877803325655,2046.9729608832824,1992298.0,118570.0,10000,6076.06315612793,18.02386212348938,6.766084909439087,False,2087.0,1191.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.2,64,1445.879206823476,3457.037948465347,1983.8063931283184,1993605.0,120418.0,10000,5677.489995956421,18.02464818954468,6.326253890991211,False,2106.0,1219.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,474.4171451656828,4839.214735817909,2443.3670918779885,2149501.0,278624.0,10000,20260.93792915344,24.031144857406616,20.34693598747253,True,3654.0,3008.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,243.9402429503617,5025.308094501495,3577.207547970927,2139412.0,253778.0,10000,40309.98492240906,50.06493902206421,8.057132005691528,False,3342.0,2631.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,244.17850968373855,5021.087695932389,3603.617082451859,2136293.0,248006.0,10000,40515.31291007996,48.06451797485352,8.214370965957642,False,3276.0,2545.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,244.0702288704808,4934.293027949333,3588.026456453675,2152062.0,268352.0,10000,40232.9158782959,51.06681704521179,8.207082986831665,False,3502.0,2852.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,478.0385963912115,4929.251318216324,2593.3682983196286,2128220.0,254540.0,10000,20268.871068954468,29.04252815246582,21.208122968673703,True,3331.0,2644.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,466.1652156501371,4736.832835841179,2607.846471135234,2126787.0,248810.0,10000,20589.38503265381,29.047603130340576,21.326564073562626,True,3296.0,2557.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,466.1205176269913,5148.955926203727,2496.465919165744,2142836.0,272912.0,10000,20814.39685821533,32.43491220474243,21.535104036331177,True,3544.0,2922.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,477.50329551870135,4383.856758499145,2510.495637138996,2144232.0,273284.0,10000,20726.312160491943,28.036293983459476,21.57105302810669,True,3623.0,2928.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,469.2680829010176,4989.776172804833,2512.593434769698,2136403.0,260052.0,10000,20557.020902633667,27.03367304801941,21.45953607559204,True,3391.0,2726.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,476.586628982464,4821.990439891815,2589.0905782619866,2137301.0,269798.0,10000,20387.27593421936,29.039231061935425,20.62794804573059,True,3465.0,2875.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.2,64,468.6613641674219,4992.233893942833,2498.6390699270046,2145094.0,272846.0,10000,20576.5860080719,33.047780990600586,21.40275001525879,True,3554.0,2921.0
